timestamp,src_ip,dst_ip,query
2024-11-26 12:21:37.286225,10.11.26.183,10.11.26.3,ecs.office.com
2024-11-26 12:21:37.311858,10.11.26.3,10.11.26.183,ecs.office.com
2024-11-26 12:26:48.369148,10.11.26.183,10.11.26.3,dns.msftncsi.com
2024-11-26 12:26:48.377331,10.11.26.3,10.11.26.183,dns.msftncsi.com
2024-11-26 12:30:59.936351,10.11.26.183,10.11.26.3,wpad.nemotoads.health
2024-11-26 12:30:59.936351,10.11.26.183,10.11.26.3,wpad.nemotoads.health
2024-11-26 12:30:59.936808,10.11.26.3,10.11.26.183,wpad.nemotoads.health
2024-11-26 12:30:59.936885,10.11.26.3,10.11.26.183,wpad.nemotoads.health
2024-11-26 12:30:59.937154,10.11.26.183,10.11.26.3,wpad.mshome.net
2024-11-26 12:30:59.937198,10.11.26.183,10.11.26.3,wpad.mshome.net
2024-11-26 12:30:59.998703,10.11.26.3,10.11.26.183,wpad.mshome.net
2024-11-26 12:30:59.998779,10.11.26.3,10.11.26.183,wpad.mshome.net
2024-11-26 12:35:54.351479,10.11.26.183,10.11.26.3,ctldl.windowsupdate.com
2024-11-26 12:35:54.427394,10.11.26.3,10.11.26.183,ctldl.windowsupdate.com
2024-11-26 12:37:33.328109,10.11.26.183,10.11.26.3,dns.msftncsi.com
2024-11-26 12:37:33.343164,10.11.26.3,10.11.26.183,dns.msftncsi.com
2024-11-26 12:38:40.362771,10.11.26.183,10.11.26.3,dns.msftncsi.com
2024-11-26 12:38:40.744444,10.11.26.3,10.11.26.183,dns.msftncsi.com
2024-11-26 12:39:57.736612,10.11.26.183,10.11.26.3,NEMOTODES-DC.nemotoads.health
2024-11-26 12:39:57.736954,10.11.26.3,10.11.26.183,NEMOTODES-DC.nemotoads.health
2024-11-26 12:40:59.985769,10.11.26.183,10.11.26.3,wpad.nemotoads.health
2024-11-26 12:40:59.985869,10.11.26.183,10.11.26.3,wpad.nemotoads.health
2024-11-26 12:40:59.986175,10.11.26.3,10.11.26.183,wpad.nemotoads.health
2024-11-26 12:40:59.986270,10.11.26.3,10.11.26.183,wpad.nemotoads.health
2024-11-26 12:40:59.986528,10.11.26.183,10.11.26.3,wpad.mshome.net
2024-11-26 12:40:59.986548,10.11.26.183,10.11.26.3,wpad.mshome.net
2024-11-26 12:41:00.031331,10.11.26.3,10.11.26.183,wpad.mshome.net
2024-11-26 12:41:00.031369,10.11.26.3,10.11.26.183,wpad.mshome.net
2024-11-26 12:41:03.309490,10.11.26.183,10.11.26.3,dns.msftncsi.com
2024-11-26 12:41:03.325324,10.11.26.3,10.11.26.183,dns.msftncsi.com
2024-11-26 12:42:27.537533,10.11.26.183,10.11.26.3,client.wns.windows.com
2024-11-26 12:42:27.553388,10.11.26.3,10.11.26.183,client.wns.windows.com
