timestamp,src_ip,dst_ip,query
2025-06-13 22:34:14.865906,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:34:14.879268,10.6.13.133,10.6.13.3,config.edge.skype.com
2025-06-13 22:34:14.879270,10.6.13.133,10.6.13.3,config.edge.skype.com
2025-06-13 22:34:14.933188,10.6.13.3,10.6.13.133,config.edge.skype.com
2025-06-13 22:34:14.980578,10.6.13.3,10.6.13.133,config.edge.skype.com
2025-06-13 22:34:14.981451,10.6.13.133,10.6.13.3,config.edge.skype.com
2025-06-13 22:34:15.162533,10.6.13.133,10.6.13.3,www.bing.com
2025-06-13 22:34:15.162534,10.6.13.133,10.6.13.3,www.bing.com
2025-06-13 22:34:15.195406,10.6.13.133,10.6.13.3,www.msn.com
2025-06-13 22:34:15.204993,10.6.13.3,10.6.13.133,www.bing.com
2025-06-13 22:34:15.234500,10.6.13.3,10.6.13.133,www.msn.com
2025-06-13 22:34:15.240494,10.6.13.3,10.6.13.133,www.bing.com
2025-06-13 22:34:15.978432,10.6.13.133,10.6.13.3,assets.msn.com
2025-06-13 22:34:15.986732,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:34:15.986734,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:34:15.987086,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:34:15.987088,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:34:16.021580,10.6.13.3,10.6.13.133,assets.msn.com
2025-06-13 22:34:24.181644,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:34:24.181645,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:34:24.193501,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:34:24.193503,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:34:24.236988,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:34:24.236990,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:34:24.572304,10.6.13.133,10.6.13.3,login.microsoftonline.com
2025-06-13 22:34:24.614972,10.6.13.3,10.6.13.133,login.microsoftonline.com
2025-06-13 22:34:26.259426,10.6.13.133,10.6.13.3,www.bing.com
2025-06-13 22:34:26.259428,10.6.13.133,10.6.13.3,www.bing.com
2025-06-13 22:34:26.259774,10.6.13.3,10.6.13.133,www.bing.com
2025-06-13 22:34:26.259776,10.6.13.3,10.6.13.133,www.bing.com
2025-06-13 22:34:26.543997,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:34:26.543999,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:34:26.544102,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:34:26.591746,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:34:26.591748,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:34:32.205120,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:34:32.205177,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:34:38.562205,10.6.13.133,10.6.13.3,www.google.com
2025-06-13 22:34:38.562207,10.6.13.133,10.6.13.3,www.google.com
2025-06-13 22:34:38.562503,10.6.13.3,10.6.13.133,www.google.com
2025-06-13 22:34:38.591520,10.6.13.3,10.6.13.133,www.google.com
2025-06-13 22:34:39.093206,10.6.13.133,10.6.13.3,www.googleadservices.com
2025-06-13 22:34:39.093421,10.6.13.3,10.6.13.133,www.googleadservices.com
2025-06-13 22:34:39.093422,10.6.13.133,10.6.13.3,www.googleadservices.com
2025-06-13 22:34:39.093568,10.6.13.3,10.6.13.133,www.googleadservices.com
2025-06-13 22:34:39.391349,10.6.13.133,10.6.13.3,ogads-pa.clients6.google.com
2025-06-13 22:34:39.391351,10.6.13.133,10.6.13.3,ogads-pa.clients6.google.com
2025-06-13 22:34:39.391542,10.6.13.3,10.6.13.133,ogads-pa.clients6.google.com
2025-06-13 22:34:39.438639,10.6.13.3,10.6.13.133,ogads-pa.clients6.google.com
2025-06-13 22:34:39.438641,10.6.13.133,10.6.13.3,ogads-pa.clients6.google.com
2025-06-13 22:34:39.972867,10.6.13.133,10.6.13.3,play.google.com
2025-06-13 22:34:39.972869,10.6.13.133,10.6.13.3,play.google.com
2025-06-13 22:34:40.012160,10.6.13.3,10.6.13.133,play.google.com
2025-06-13 22:34:40.012382,10.6.13.3,10.6.13.133,play.google.com
2025-06-13 22:34:45.182115,10.6.13.133,10.6.13.3,www.truglomedspa.com
2025-06-13 22:34:45.182117,10.6.13.133,10.6.13.3,www.truglomedspa.com
2025-06-13 22:34:45.261463,10.6.13.3,10.6.13.133,www.truglomedspa.com
2025-06-13 22:34:45.374402,10.6.13.3,10.6.13.133,www.truglomedspa.com
2025-06-13 22:34:45.374692,10.6.13.133,10.6.13.3,www.truglomedspa.com
2025-06-13 22:34:46.003411,10.6.13.133,10.6.13.3,fonts.googleapis.com
2025-06-13 22:34:46.003433,10.6.13.133,10.6.13.3,fonts.googleapis.com
2025-06-13 22:34:46.003720,10.6.13.3,10.6.13.133,fonts.googleapis.com
2025-06-13 22:34:46.027781,10.6.13.133,10.6.13.3,www.google.com
2025-06-13 22:34:46.027783,10.6.13.133,10.6.13.3,www.google.com
2025-06-13 22:34:46.028036,10.6.13.3,10.6.13.133,www.google.com
2025-06-13 22:34:46.028038,10.6.13.3,10.6.13.133,www.google.com
2025-06-13 22:34:46.057381,10.6.13.3,10.6.13.133,fonts.googleapis.com
2025-06-13 22:34:46.266175,10.6.13.133,10.6.13.3,hillcoweb.com
2025-06-13 22:34:46.266400,10.6.13.133,10.6.13.3,hillcoweb.com
2025-06-13 22:34:46.266972,10.6.13.133,10.6.13.3,www.clarity.ms
2025-06-13 22:34:46.267093,10.6.13.133,10.6.13.3,www.clarity.ms
2025-06-13 22:34:46.267637,10.6.13.133,10.6.13.3,www.googletagmanager.com
2025-06-13 22:34:46.267639,10.6.13.133,10.6.13.3,www.googletagmanager.com
2025-06-13 22:34:46.267641,10.6.13.3,10.6.13.133,www.googletagmanager.com
2025-06-13 22:34:46.292362,10.6.13.133,10.6.13.3,cdn.userway.org
2025-06-13 22:34:46.292363,10.6.13.133,10.6.13.3,cdn.userway.org
2025-06-13 22:34:46.305204,10.6.13.3,10.6.13.133,www.googletagmanager.com
2025-06-13 22:34:46.305206,10.6.13.133,10.6.13.3,www.googletagmanager.com
2025-06-13 22:34:46.307880,10.6.13.133,10.6.13.3,fonts.gstatic.com
2025-06-13 22:34:46.307882,10.6.13.133,10.6.13.3,fonts.gstatic.com
2025-06-13 22:34:46.308081,10.6.13.3,10.6.13.133,fonts.gstatic.com
2025-06-13 22:34:46.318493,10.6.13.133,10.6.13.3,www.gstatic.com
2025-06-13 22:34:46.318495,10.6.13.133,10.6.13.3,www.gstatic.com
2025-06-13 22:34:46.318498,10.6.13.3,10.6.13.133,www.gstatic.com
2025-06-13 22:34:46.320316,10.6.13.3,10.6.13.133,www.clarity.ms
2025-06-13 22:34:46.320518,10.6.13.3,10.6.13.133,hillcoweb.com
2025-06-13 22:34:46.329576,10.6.13.3,10.6.13.133,hillcoweb.com
2025-06-13 22:34:46.335857,10.6.13.3,10.6.13.133,cdn.userway.org
2025-06-13 22:34:46.344128,10.6.13.3,10.6.13.133,fonts.gstatic.com
2025-06-13 22:34:46.359327,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:34:46.359328,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:34:46.359661,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:34:46.359662,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:34:46.366431,10.6.13.3,10.6.13.133,www.gstatic.com
2025-06-13 22:34:46.366743,10.6.13.3,10.6.13.133,cdn.userway.org
2025-06-13 22:34:46.383832,10.6.13.3,10.6.13.133,www.clarity.ms
2025-06-13 22:34:46.692597,10.6.13.133,10.6.13.3,www.google.com
2025-06-13 22:34:46.692599,10.6.13.133,10.6.13.3,www.google.com
2025-06-13 22:34:46.692805,10.6.13.3,10.6.13.133,www.google.com
2025-06-13 22:34:46.692855,10.6.13.3,10.6.13.133,www.google.com
2025-06-13 22:34:46.722847,10.6.13.133,10.6.13.3,connect.facebook.net
2025-06-13 22:34:46.722849,10.6.13.133,10.6.13.3,connect.facebook.net
2025-06-13 22:34:46.723050,10.6.13.3,10.6.13.133,connect.facebook.net
2025-06-13 22:34:46.785786,10.6.13.3,10.6.13.133,connect.facebook.net
2025-06-13 22:34:46.876349,10.6.13.133,10.6.13.3,www.gstatic.com
2025-06-13 22:34:46.876351,10.6.13.133,10.6.13.3,www.gstatic.com
2025-06-13 22:34:46.876638,10.6.13.3,10.6.13.133,www.gstatic.com
2025-06-13 22:34:46.876640,10.6.13.3,10.6.13.133,www.gstatic.com
2025-06-13 22:34:46.881118,10.6.13.133,10.6.13.3,api.userway.org
2025-06-13 22:34:46.881120,10.6.13.133,10.6.13.3,api.userway.org
2025-06-13 22:34:46.921702,10.6.13.3,10.6.13.133,api.userway.org
2025-06-13 22:34:46.921703,10.6.13.3,10.6.13.133,api.userway.org
2025-06-13 22:34:46.954134,10.6.13.133,10.6.13.3,analytics.google.com
2025-06-13 22:34:46.954137,10.6.13.133,10.6.13.3,analytics.google.com
2025-06-13 22:34:46.954193,10.6.13.3,10.6.13.133,analytics.google.com
2025-06-13 22:34:46.955059,10.6.13.133,10.6.13.3,stats.g.doubleclick.net
2025-06-13 22:34:46.955276,10.6.13.133,10.6.13.3,stats.g.doubleclick.net
2025-06-13 22:34:46.955278,10.6.13.3,10.6.13.133,stats.g.doubleclick.net
2025-06-13 22:34:46.959028,10.6.13.133,10.6.13.3,s.clarity.ms
2025-06-13 22:34:46.959030,10.6.13.133,10.6.13.3,s.clarity.ms
2025-06-13 22:34:46.990353,10.6.13.3,10.6.13.133,analytics.google.com
2025-06-13 22:34:46.999395,10.6.13.3,10.6.13.133,s.clarity.ms
2025-06-13 22:34:46.999397,10.6.13.3,10.6.13.133,stats.g.doubleclick.net
2025-06-13 22:34:47.052480,10.6.13.3,10.6.13.133,s.clarity.ms
2025-06-13 22:34:47.132686,10.6.13.133,10.6.13.3,www.facebook.com
2025-06-13 22:34:47.132687,10.6.13.133,10.6.13.3,www.facebook.com
2025-06-13 22:34:47.133142,10.6.13.3,10.6.13.133,www.facebook.com
2025-06-13 22:34:47.180909,10.6.13.3,10.6.13.133,www.facebook.com
2025-06-13 22:34:47.217300,10.6.13.133,10.6.13.3,fonts.gstatic.com
2025-06-13 22:34:47.217301,10.6.13.133,10.6.13.3,fonts.gstatic.com
2025-06-13 22:34:47.217303,10.6.13.3,10.6.13.133,fonts.gstatic.com
2025-06-13 22:34:47.217555,10.6.13.3,10.6.13.133,fonts.gstatic.com
2025-06-13 22:34:48.397411,10.6.13.133,10.6.13.3,www.cloudflare.com
2025-06-13 22:34:48.397413,10.6.13.133,10.6.13.3,www.cloudflare.com
2025-06-13 22:34:48.457541,10.6.13.3,10.6.13.133,www.cloudflare.com
2025-06-13 22:34:48.461368,10.6.13.3,10.6.13.133,www.cloudflare.com
2025-06-13 22:34:53.757867,10.6.13.133,10.6.13.3,edge-consumer-static.azureedge.net
2025-06-13 22:34:53.758069,10.6.13.133,10.6.13.3,edge-consumer-static.azureedge.net
2025-06-13 22:34:53.798109,10.6.13.3,10.6.13.133,edge-consumer-static.azureedge.net
2025-06-13 22:34:53.801067,10.6.13.3,10.6.13.133,edge-consumer-static.azureedge.net
2025-06-13 22:34:59.451901,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:34:59.451902,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:35:00.907609,10.6.13.133,10.6.13.3,fp.msedge.net
2025-06-13 22:35:00.907610,10.6.13.133,10.6.13.3,fp.msedge.net
2025-06-13 22:35:00.941200,10.6.13.3,10.6.13.133,fp.msedge.net
2025-06-13 22:35:00.941202,10.6.13.3,10.6.13.133,fp.msedge.net
2025-06-13 22:35:00.941204,10.6.13.133,10.6.13.3,fp.msedge.net
2025-06-13 22:35:00.972142,10.6.13.3,10.6.13.133,fp.msedge.net
2025-06-13 22:35:00.972144,10.6.13.133,10.6.13.3,fp.msedge.net
2025-06-13 22:35:03.211042,10.6.13.133,10.6.13.3,bx-ring.msedge.net
2025-06-13 22:35:03.211261,10.6.13.133,10.6.13.3,bx-ring.msedge.net
2025-06-13 22:35:03.256251,10.6.13.3,10.6.13.133,bx-ring.msedge.net
2025-06-13 22:35:03.259301,10.6.13.3,10.6.13.133,bx-ring.msedge.net
2025-06-13 22:35:03.468315,10.6.13.133,10.6.13.3,teams-ring.msedge.net
2025-06-13 22:35:03.468601,10.6.13.133,10.6.13.3,teams-ring.msedge.net
2025-06-13 22:35:03.501370,10.6.13.3,10.6.13.133,teams-ring.msedge.net
2025-06-13 22:35:03.540996,10.6.13.3,10.6.13.133,teams-ring.msedge.net
2025-06-13 22:35:03.540998,10.6.13.133,10.6.13.3,teams-ring.msedge.net
2025-06-13 22:35:03.820098,10.6.13.133,10.6.13.3,f532cb556f727d508908f4950f1b685d.azr.footprintdns.com
2025-06-13 22:35:03.820867,10.6.13.133,10.6.13.3,f532cb556f727d508908f4950f1b685d.azr.footprintdns.com
2025-06-13 22:35:03.881401,10.6.13.3,10.6.13.133,f532cb556f727d508908f4950f1b685d.azr.footprintdns.com
2025-06-13 22:35:03.881403,10.6.13.3,10.6.13.133,f532cb556f727d508908f4950f1b685d.azr.footprintdns.com
2025-06-13 22:35:10.039632,10.6.13.133,10.6.13.3,arc-ring.msedge.net
2025-06-13 22:35:10.039982,10.6.13.133,10.6.13.3,arc-ring.msedge.net
2025-06-13 22:35:10.079298,10.6.13.3,10.6.13.133,arc-ring.msedge.net
2025-06-13 22:35:10.112272,10.6.13.3,10.6.13.133,arc-ring.msedge.net
2025-06-13 22:35:10.112274,10.6.13.133,10.6.13.3,arc-ring.msedge.net
2025-06-13 22:35:10.384495,10.6.13.133,10.6.13.3,ce7953307ad2079d6aaa354bfc57865b.clo.footprintdns.com
2025-06-13 22:35:10.384497,10.6.13.133,10.6.13.3,ce7953307ad2079d6aaa354bfc57865b.clo.footprintdns.com
2025-06-13 22:35:10.420838,10.6.13.3,10.6.13.133,ce7953307ad2079d6aaa354bfc57865b.clo.footprintdns.com
2025-06-13 22:35:10.434066,10.6.13.3,10.6.13.133,ce7953307ad2079d6aaa354bfc57865b.clo.footprintdns.com
2025-06-13 22:35:10.700275,10.6.13.133,10.6.13.3,k-ring.msedge.net
2025-06-13 22:35:10.700627,10.6.13.133,10.6.13.3,k-ring.msedge.net
2025-06-13 22:35:10.741117,10.6.13.3,10.6.13.133,k-ring.msedge.net
2025-06-13 22:35:10.796682,10.6.13.3,10.6.13.133,k-ring.msedge.net
2025-06-13 22:35:10.796949,10.6.13.133,10.6.13.3,k-ring.msedge.net
2025-06-13 22:35:11.155925,10.6.13.133,10.6.13.3,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.massfriction.com
2025-06-13 22:35:11.155927,10.6.13.3,10.6.13.133,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.massfriction.com
2025-06-13 22:35:14.559994,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:35:14.559995,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:35:14.600940,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:35:14.610987,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:35:16.005759,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:35:16.005760,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:35:16.005761,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:35:16.005762,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:35:23.773925,10.6.13.133,10.6.13.3,static.edge.microsoftapp.net
2025-06-13 22:35:23.773959,10.6.13.133,10.6.13.3,static.edge.microsoftapp.net
2025-06-13 22:35:23.778531,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:35:23.778532,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:35:23.820910,10.6.13.3,10.6.13.133,static.edge.microsoftapp.net
2025-06-13 22:35:23.820912,10.6.13.3,10.6.13.133,static.edge.microsoftapp.net
2025-06-13 22:35:31.622044,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:35:31.622259,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:35:31.635003,10.6.13.133,10.6.13.3,browser.pipe.aria.microsoft.com
2025-06-13 22:35:31.635005,10.6.13.133,10.6.13.3,browser.pipe.aria.microsoft.com
2025-06-13 22:35:31.667247,10.6.13.3,10.6.13.133,browser.pipe.aria.microsoft.com
2025-06-13 22:35:31.720548,10.6.13.3,10.6.13.133,browser.pipe.aria.microsoft.com
2025-06-13 22:35:31.720774,10.6.13.133,10.6.13.3,browser.pipe.aria.microsoft.com
2025-06-13 22:35:33.184653,10.6.13.133,10.6.13.3,www.bing.com
2025-06-13 22:35:33.184655,10.6.13.133,10.6.13.3,www.bing.com
2025-06-13 22:35:33.237498,10.6.13.3,10.6.13.133,www.bing.com
2025-06-13 22:35:33.252084,10.6.13.3,10.6.13.133,www.bing.com
2025-06-13 22:35:38.176459,10.6.13.133,10.6.13.3,dng-microsoftds.com
2025-06-13 22:35:38.260668,10.6.13.3,10.6.13.133,dng-microsoftds.com
2025-06-13 22:35:48.668145,10.6.13.133,10.6.13.3,event-time-microsoft.org
2025-06-13 22:35:48.761170,10.6.13.3,10.6.13.133,event-time-microsoft.org
2025-06-13 22:35:58.350269,10.6.13.133,10.6.13.3,eventdata-microsoft.live
2025-06-13 22:35:58.434505,10.6.13.3,10.6.13.133,eventdata-microsoft.live
2025-06-13 22:36:01.346333,10.6.13.133,10.6.13.3,s.clarity.ms
2025-06-13 22:36:01.346687,10.6.13.133,10.6.13.3,s.clarity.ms
2025-06-13 22:36:01.352233,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:36:01.352235,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:36:01.386748,10.6.13.3,10.6.13.133,s.clarity.ms
2025-06-13 22:36:01.399529,10.6.13.3,10.6.13.133,s.clarity.ms
2025-06-13 22:36:14.174650,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:36:14.174792,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:36:14.190363,10.6.13.133,10.6.13.3,config.edge.skype.com
2025-06-13 22:36:14.190426,10.6.13.133,10.6.13.3,config.edge.skype.com
2025-06-13 22:36:14.221727,10.6.13.133,10.6.13.3,windows.msn.com
2025-06-13 22:36:14.222613,10.6.13.133,10.6.13.3,windows.msn.com
2025-06-13 22:36:14.240241,10.6.13.3,10.6.13.133,config.edge.skype.com
2025-06-13 22:36:14.265214,10.6.13.3,10.6.13.133,windows.msn.com
2025-06-13 22:36:14.320182,10.6.13.3,10.6.13.133,windows.msn.com
2025-06-13 22:36:14.320184,10.6.13.133,10.6.13.3,windows.msn.com
2025-06-13 22:36:14.322331,10.6.13.3,10.6.13.133,config.edge.skype.com
2025-06-13 22:36:14.885288,10.6.13.133,10.6.13.3,www.msn.com
2025-06-13 22:36:14.885289,10.6.13.133,10.6.13.3,www.msn.com
2025-06-13 22:36:14.921159,10.6.13.3,10.6.13.133,www.msn.com
2025-06-13 22:36:14.923119,10.6.13.3,10.6.13.133,www.msn.com
2025-06-13 22:36:15.284814,10.6.13.133,10.6.13.3,api.msn.com
2025-06-13 22:36:15.284816,10.6.13.133,10.6.13.3,api.msn.com
2025-06-13 22:36:15.285553,10.6.13.133,10.6.13.3,assets.msn.com
2025-06-13 22:36:15.285555,10.6.13.133,10.6.13.3,assets.msn.com
2025-06-13 22:36:15.323235,10.6.13.3,10.6.13.133,api.msn.com
2025-06-13 22:36:15.323237,10.6.13.3,10.6.13.133,assets.msn.com
2025-06-13 22:36:15.332955,10.6.13.3,10.6.13.133,assets.msn.com
2025-06-13 22:36:15.354910,10.6.13.3,10.6.13.133,api.msn.com
2025-06-13 22:36:15.354912,10.6.13.133,10.6.13.3,api.msn.com
2025-06-13 22:36:15.528458,10.6.13.133,10.6.13.3,srtb.msn.com
2025-06-13 22:36:15.528459,10.6.13.133,10.6.13.3,srtb.msn.com
2025-06-13 22:36:15.561465,10.6.13.3,10.6.13.133,srtb.msn.com
2025-06-13 22:36:15.595412,10.6.13.3,10.6.13.133,srtb.msn.com
2025-06-13 22:36:15.623670,10.6.13.133,10.6.13.3,th.bing.com
2025-06-13 22:36:15.623672,10.6.13.133,10.6.13.3,th.bing.com
2025-06-13 22:36:15.667161,10.6.13.3,10.6.13.133,th.bing.com
2025-06-13 22:36:15.667502,10.6.13.3,10.6.13.133,th.bing.com
2025-06-13 22:36:15.876231,10.6.13.133,10.6.13.3,thaka.bing.com
2025-06-13 22:36:15.876233,10.6.13.133,10.6.13.3,thaka.bing.com
2025-06-13 22:36:15.910093,10.6.13.3,10.6.13.133,thaka.bing.com
2025-06-13 22:36:15.919157,10.6.13.3,10.6.13.133,thaka.bing.com
2025-06-13 22:36:16.759598,10.6.13.133,10.6.13.3,www.bing.com
2025-06-13 22:36:16.759605,10.6.13.133,10.6.13.3,www.bing.com
2025-06-13 22:36:16.759870,10.6.13.3,10.6.13.133,www.bing.com
2025-06-13 22:36:16.759873,10.6.13.3,10.6.13.133,www.bing.com
2025-06-13 22:36:22.198220,10.6.13.133,10.6.13.3,wpad.massfriction.com
2025-06-13 22:36:22.198221,10.6.13.3,10.6.13.133,wpad.massfriction.com
2025-06-13 22:36:33.129367,10.6.13.133,10.6.13.3,windows.php.net
2025-06-13 22:36:33.199824,10.6.13.3,10.6.13.133,windows.php.net
2025-06-13 22:37:02.340059,10.6.13.133,10.6.13.3,s.clarity.ms
2025-06-13 22:37:02.340060,10.6.13.133,10.6.13.3,s.clarity.ms
2025-06-13 22:37:02.379617,10.6.13.3,10.6.13.133,s.clarity.ms
2025-06-13 22:37:02.385812,10.6.13.3,10.6.13.133,s.clarity.ms
2025-06-13 22:37:23.934811,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:37:23.934999,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:37:23.969474,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:37:24.006585,10.6.13.3,10.6.13.133,edge.microsoft.com
2025-06-13 22:37:24.006587,10.6.13.133,10.6.13.3,edge.microsoft.com
2025-06-13 22:37:25.247564,10.6.13.133,10.6.13.3,windows-msgas.com
2025-06-13 22:37:25.305614,10.6.13.3,10.6.13.133,windows-msgas.com
2025-06-13 22:38:55.580248,10.6.13.133,10.6.13.3,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 22:38:55.618472,10.6.13.3,10.6.13.133,varying-rentals-calgary-predict.trycloudflare.com
2025-06-13 22:39:13.187306,10.6.13.133,10.6.13.3,_ldap._tcp.Default-First-Site-Name._sites.WIN-DQL4WFWJXQ4.massfriction.com
2025-06-13 22:39:13.187413,10.6.13.3,10.6.13.133,_ldap._tcp.Default-First-Site-Name._sites.WIN-DQL4WFWJXQ4.massfriction.com
2025-06-13 22:39:13.188272,10.6.13.133,10.6.13.3,_ldap._tcp.WIN-DQL4WFWJXQ4.massfriction.com
2025-06-13 22:39:13.188274,10.6.13.3,10.6.13.133,_ldap._tcp.WIN-DQL4WFWJXQ4.massfriction.com
2025-06-13 22:39:25.700426,10.6.13.133,10.6.13.3,event-datamicrosoft.live
2025-06-13 22:39:25.777199,10.6.13.3,10.6.13.133,event-datamicrosoft.live
2025-06-13 22:41:30.729102,10.6.13.133,10.6.13.3,_ldap._tcp.Default-First-Site-Name._sites.WIN-DQL4WFWJXQ4.massfriction.com
2025-06-13 22:41:30.729383,10.6.13.3,10.6.13.133,_ldap._tcp.Default-First-Site-Name._sites.WIN-DQL4WFWJXQ4.massfriction.com
2025-06-13 22:41:30.729694,10.6.13.133,10.6.13.3,_ldap._tcp.WIN-DQL4WFWJXQ4.massfriction.com
