timestamp,src_ip,dst_ip,method,host,uri,user_agent
2024-09-04 17:40:54.324762,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:40:54.999752,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:41:54.999064,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:41:55.694526,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:42:55.696228,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:42:56.392401,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:43:56.836309,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:43:57.527052,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:44:57.919897,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:44:58.615588,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:45:58.615189,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:45:59.303389,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:46:35.543188,172.17.0.99,23.220.251.47,GET,acroipm2.adobe.com,/assets/Owner/arm/ProcessMAU.txt,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:46:35.587848,23.220.251.47,172.17.0.99,,,/assets/Owner/arm/ProcessMAU.txt,
2024-09-04 17:46:59.697304,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:47:00.355059,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:48:24.750554,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:48:25.420305,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:49:49.873627,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:49:50.573922,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:51:15.032276,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:51:15.731881,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:52:40.171010,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:52:40.875296,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:54:10.320388,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:54:10.988295,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:55:40.401561,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:55:41.067604,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:57:10.504776,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:57:11.209733,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 17:58:40.632883,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 17:58:41.303585,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:00:06.765839,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:00:07.436548,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:01:05.606024,172.17.0.99,199.232.210.172,GET,ctldl.windowsupdate.com,/msdownload/update/v3/static/trustedr/en/authrootstl.cab?d7a8a57aa5acd39b,Microsoft-CryptoAPI/10.0
2024-09-04 18:01:05.654122,199.232.210.172,172.17.0.99,,,/msdownload/update/v3/static/trustedr/en/authrootstl.cab?d7a8a57aa5acd39b,
2024-09-04 18:01:05.665480,172.17.0.99,199.232.210.172,GET,ctldl.windowsupdate.com,/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?91717f420e6dda94,Microsoft-CryptoAPI/10.0
2024-09-04 18:01:05.710753,199.232.210.172,172.17.0.99,,,/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?91717f420e6dda94,
2024-09-04 18:01:32.834551,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:01:33.524328,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:02:58.902877,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:02:59.597285,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:04:25.026600,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:04:25.715570,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:05:39.549530,172.17.0.99,184.29.137.96,GET,x1.c.lencr.org,/,Microsoft-CryptoAPI/10.0
2024-09-04 18:05:39.595271,184.29.137.96,172.17.0.99,,,/,
2024-09-04 18:05:39.654458,172.17.0.99,199.232.214.172,GET,ctldl.windowsupdate.com,/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a5fef2ac8502b132,Microsoft-CryptoAPI/10.0
2024-09-04 18:05:39.691782,199.232.214.172,172.17.0.99,,,/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a5fef2ac8502b132,
2024-09-04 18:05:53.133865,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:05:55.033842,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:07:22.405323,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:07:23.035058,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:08:50.470020,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:08:51.178158,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:10:18.609257,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:10:19.328267,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:11:36.778262,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:11:37.426562,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:12:54.825234,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:12:56.509970,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:14:13.888797,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:14:14.551329,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:15:31.986370,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:15:33.857283,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:16:47.300640,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:16:47.950414,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:18:01.418761,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:18:02.118900,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:19:15.568280,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:19:16.242360,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:20:29.695712,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:20:30.406811,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:21:43.799656,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:21:44.472147,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:22:55.903686,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:22:56.612762,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:24:08.045044,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:24:08.751404,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:25:20.202713,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:25:20.909635,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:26:32.348254,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:26:33.073245,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:27:44.546934,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:27:45.251649,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:28:46.700596,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:28:47.400491,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:29:48.843962,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:29:49.559311,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:30:50.997683,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:30:51.688579,79.124.78.197,172.17.0.99,,,/foots.php,
2024-09-04 18:31:53.072428,172.17.0.99,79.124.78.197,POST,79.124.78.197,/foots.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729)
2024-09-04 18:31:55.927104,79.124.78.197,172.17.0.99,,,/foots.php,
