timestamp,src_ip,dst_ip,query
2024-09-04 17:34:40.344228,172.17.0.17,172.17.0.99,oneclient.sfx.ms
2024-09-04 17:34:40.556909,172.17.0.99,172.17.0.17,sso.godaddy.com
2024-09-04 17:34:40.593815,172.17.0.17,172.17.0.99,sso.godaddy.com
2024-09-04 17:34:56.652976,172.17.0.99,172.17.0.17,inputsuggestions.msdxcdn.microsoft.com
2024-09-04 17:34:56.712511,172.17.0.17,172.17.0.99,inputsuggestions.msdxcdn.microsoft.com
2024-09-04 17:35:06.710868,172.17.0.99,172.17.0.17,sso.godaddy.com
2024-09-04 17:35:06.752557,172.17.0.17,172.17.0.99,sso.godaddy.com
2024-09-04 17:35:36.131431,172.17.0.99,172.17.0.17,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.bepositive.com
2024-09-04 17:35:36.131495,172.17.0.17,172.17.0.99,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.bepositive.com
2024-09-04 17:36:37.236915,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 17:36:37.237001,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 17:36:37.316273,172.17.0.99,172.17.0.17,windows.msn.com
2024-09-04 17:36:37.316273,172.17.0.99,172.17.0.17,windows.msn.com
2024-09-04 17:36:37.316356,172.17.0.17,172.17.0.99,windows.msn.com
2024-09-04 17:36:37.361032,172.17.0.17,172.17.0.99,windows.msn.com
2024-09-04 17:36:37.772742,172.17.0.99,172.17.0.17,www.msn.com
2024-09-04 17:36:37.772803,172.17.0.99,172.17.0.17,www.msn.com
2024-09-04 17:36:37.773492,172.17.0.17,172.17.0.99,www.msn.com
2024-09-04 17:36:37.773492,172.17.0.17,172.17.0.99,www.msn.com
2024-09-04 17:36:38.149174,172.17.0.99,172.17.0.17,api.msn.com
2024-09-04 17:36:38.149174,172.17.0.99,172.17.0.17,api.msn.com
2024-09-04 17:36:38.149224,172.17.0.99,172.17.0.17,assets.msn.com
2024-09-04 17:36:38.149224,172.17.0.99,172.17.0.17,assets.msn.com
2024-09-04 17:36:38.205460,172.17.0.17,172.17.0.99,assets.msn.com
2024-09-04 17:36:38.205460,172.17.0.17,172.17.0.99,api.msn.com
2024-09-04 17:36:38.205500,172.17.0.17,172.17.0.99,api.msn.com
2024-09-04 17:36:38.250673,172.17.0.17,172.17.0.99,assets.msn.com
2024-09-04 17:36:38.400443,172.17.0.99,172.17.0.17,srtb.msn.com
2024-09-04 17:36:38.400443,172.17.0.99,172.17.0.17,srtb.msn.com
2024-09-04 17:36:38.401014,172.17.0.17,172.17.0.99,srtb.msn.com
2024-09-04 17:36:38.401014,172.17.0.17,172.17.0.99,srtb.msn.com
2024-09-04 17:36:38.493602,172.17.0.99,172.17.0.17,th.bing.com
2024-09-04 17:36:38.493679,172.17.0.99,172.17.0.17,th.bing.com
2024-09-04 17:36:38.543132,172.17.0.17,172.17.0.99,th.bing.com
2024-09-04 17:36:38.549060,172.17.0.99,172.17.0.17,img-s-msn-com.akamaized.net
2024-09-04 17:36:38.549143,172.17.0.99,172.17.0.17,img-s-msn-com.akamaized.net
2024-09-04 17:36:38.581566,172.17.0.17,172.17.0.99,th.bing.com
2024-09-04 17:36:38.606869,172.17.0.17,172.17.0.99,img-s-msn-com.akamaized.net
2024-09-04 17:36:38.624249,172.17.0.17,172.17.0.99,img-s-msn-com.akamaized.net
2024-09-04 17:36:45.244456,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 17:36:45.244456,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 17:37:50.862325,172.17.0.99,172.17.0.17,_ldap._tcp.Default-First-Site-Name._sites.WIN-CTL9XBQ9Y19.bepositive.com
2024-09-04 17:37:50.862435,172.17.0.17,172.17.0.99,_ldap._tcp.Default-First-Site-Name._sites.WIN-CTL9XBQ9Y19.bepositive.com
2024-09-04 17:37:50.863044,172.17.0.99,172.17.0.17,_ldap._tcp.WIN-CTL9XBQ9Y19.bepositive.com
2024-09-04 17:37:50.863044,172.17.0.17,172.17.0.99,_ldap._tcp.WIN-CTL9XBQ9Y19.bepositive.com
2024-09-04 17:37:51.481874,172.17.0.99,172.17.0.17,fd.api.iris.microsoft.com
2024-09-04 17:37:51.488905,172.17.0.17,172.17.0.99,fd.api.iris.microsoft.com
2024-09-04 17:39:36.751782,172.17.0.99,172.17.0.17,_ldap._tcp.Default-First-Site-Name._sites.WIN-CTL9XBQ9Y19.bepositive.com
2024-09-04 17:39:36.751908,172.17.0.17,172.17.0.99,_ldap._tcp.Default-First-Site-Name._sites.WIN-CTL9XBQ9Y19.bepositive.com
2024-09-04 17:39:36.751986,172.17.0.99,172.17.0.17,_ldap._tcp.WIN-CTL9XBQ9Y19.bepositive.com
2024-09-04 17:39:36.752615,172.17.0.17,172.17.0.99,_ldap._tcp.WIN-CTL9XBQ9Y19.bepositive.com
2024-09-04 17:40:07.486570,172.17.0.17,172.17.0.99,download.windowsupdate.com
2024-09-04 17:40:11.266882,172.17.0.99,172.17.0.17,v10.events.data.microsoft.com
2024-09-04 17:40:11.311344,172.17.0.17,172.17.0.99,v10.events.data.microsoft.com
2024-09-04 17:42:41.511296,172.17.0.99,172.17.0.17,storecatalogrevocation.storequality.microsoft.com
2024-09-04 17:42:41.523258,172.17.0.17,172.17.0.99,storecatalogrevocation.storequality.microsoft.com
2024-09-04 17:43:49.837424,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 17:43:49.837424,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 17:43:49.837499,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 17:43:49.838019,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 17:44:12.356759,172.17.0.99,172.17.0.17,v10.events.data.microsoft.com
2024-09-04 17:44:12.361183,172.17.0.17,172.17.0.99,v10.events.data.microsoft.com
2024-09-04 17:44:38.252723,172.17.0.99,172.17.0.17,_ldap._tcp.Default-First-Site-Name._sites.ForestDnsZones.bepositive.com
2024-09-04 17:44:38.253126,172.17.0.17,172.17.0.99,_ldap._tcp.Default-First-Site-Name._sites.ForestDnsZones.bepositive.com
2024-09-04 17:44:38.366416,172.17.0.99,172.17.0.17,_ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones.bepositive.com
2024-09-04 17:44:38.366739,172.17.0.17,172.17.0.99,_ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones.bepositive.com
2024-09-04 17:44:38.550055,172.17.0.99,172.17.0.17,assets.msn.com
2024-09-04 17:44:38.561381,172.17.0.17,172.17.0.99,assets.msn.com
2024-09-04 17:45:38.548601,172.17.0.99,172.17.0.17,weathermapdata.blob.core.windows.net
2024-09-04 17:45:38.579425,172.17.0.17,172.17.0.99,weathermapdata.blob.core.windows.net
2024-09-04 17:46:35.444071,172.17.0.99,172.17.0.17,acroipm2.adobe.com
2024-09-04 17:46:35.498031,172.17.0.17,172.17.0.99,acroipm2.adobe.com
2024-09-04 17:46:36.162951,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 17:46:36.162993,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 17:46:44.172794,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 17:46:44.172794,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 17:48:10.678222,172.17.0.99,172.17.0.17,assets.msn.com
2024-09-04 17:48:10.716600,172.17.0.17,172.17.0.99,assets.msn.com
2024-09-04 17:49:35.849105,172.17.0.99,172.17.0.17,login.microsoftonline.com
2024-09-04 17:49:35.894362,172.17.0.17,172.17.0.99,login.microsoftonline.com
2024-09-04 17:49:36.363115,172.17.0.99,172.17.0.17,sso.godaddy.com
2024-09-04 17:49:36.384136,172.17.0.17,172.17.0.99,sso.godaddy.com
2024-09-04 17:49:36.534461,172.17.0.99,172.17.0.17,v10.events.data.microsoft.com
2024-09-04 17:49:36.569111,172.17.0.17,172.17.0.99,v10.events.data.microsoft.com
2024-09-04 17:49:36.753545,172.17.0.99,172.17.0.17,settings-win.data.microsoft.com
2024-09-04 17:49:36.784640,172.17.0.17,172.17.0.99,settings-win.data.microsoft.com
2024-09-04 17:51:36.389804,172.17.0.99,172.17.0.17,windows.msn.com
2024-09-04 17:51:36.427304,172.17.0.17,172.17.0.99,windows.msn.com
2024-09-04 17:53:49.829170,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 17:53:49.829170,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 17:53:49.829740,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 17:53:49.829740,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 18:00:05.175604,172.17.0.99,172.17.0.17,mobile.events.data.microsoft.com
2024-09-04 18:00:05.204482,172.17.0.17,172.17.0.99,mobile.events.data.microsoft.com
2024-09-04 18:00:52.139802,172.17.0.99,172.17.0.17,ecs.office.com
2024-09-04 18:00:52.165472,172.17.0.17,172.17.0.99,ecs.office.com
2024-09-04 18:01:05.537171,172.17.0.99,172.17.0.17,ctldl.windowsupdate.com
2024-09-04 18:01:05.560513,172.17.0.17,172.17.0.99,ctldl.windowsupdate.com
2024-09-04 18:03:49.804509,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 18:03:49.804509,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 18:03:49.805065,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 18:03:49.805065,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 18:04:38.753638,172.17.0.99,172.17.0.17,v10.events.data.microsoft.com
2024-09-04 18:04:38.775806,172.17.0.17,172.17.0.99,v10.events.data.microsoft.com
2024-09-04 18:05:39.491801,172.17.0.99,172.17.0.17,x1.c.lencr.org
2024-09-04 18:05:39.509498,172.17.0.17,172.17.0.99,x1.c.lencr.org
2024-09-04 18:05:39.609153,172.17.0.99,172.17.0.17,ctldl.windowsupdate.com
2024-09-04 18:05:39.609265,172.17.0.17,172.17.0.99,ctldl.windowsupdate.com
2024-09-04 18:07:51.436327,172.17.0.99,172.17.0.17,dns.msftncsi.com
2024-09-04 18:07:51.491784,172.17.0.17,172.17.0.99,dns.msftncsi.com
2024-09-04 18:09:21.436836,172.17.0.99,172.17.0.17,dns.msftncsi.com
2024-09-04 18:09:21.448204,172.17.0.17,172.17.0.99,dns.msftncsi.com
2024-09-04 18:13:02.020556,172.17.0.99,172.17.0.17,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.bepositive.com
2024-09-04 18:13:02.020674,172.17.0.17,172.17.0.99,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.bepositive.com
2024-09-04 18:13:49.795107,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 18:13:49.795107,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 18:13:49.795240,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 18:13:49.795240,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 18:16:49.467761,172.17.0.99,172.17.0.17,assets.msn.com
2024-09-04 18:16:49.500722,172.17.0.17,172.17.0.99,assets.msn.com
2024-09-04 18:23:49.786291,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 18:23:49.786291,172.17.0.99,172.17.0.17,wpad.bepositive.com
2024-09-04 18:23:49.786354,172.17.0.17,172.17.0.99,wpad.bepositive.com
2024-09-04 18:23:49.786887,172.17.0.17,172.17.0.99,wpad.bepositive.com
